order_id,order_date,product,category,price,quantity,customer_id,city,payment_method
698efd74-0237-4dcf-9b84-8355eed84050,2024-05-28,Wireless Mouse,Electronics,2359.06,3,9054,Vancouver,PayPal
99c51e81-2621-482b-8283-5d005b4c7be2,2024-05-11,Backpack Travel,Accessories,1059.22,1,1779,Mexico City,Apple Pay
c9ea6950-8372-4814-ad29-206da8c08572,2024-10-29,Water Bottle,Accessories,22.52,3,2761,Mexico City,Apple Pay
4a4bde9e-e958-4f91-b003-6608853190d6,2024-09-28,Laptop Pro 15,Electronics,565.11,1,7717,Vancouver,Credit Card
8cdf8a25-f832-4c04-82d0-ca1930899bb2,2023-09-18,Coffee Maker,Home,174.85,4,7419,Chicago,Apple Pay
d81edeb8-8b66-479f-97e2-a139b2a1f5d5,2024-04-29,Laptop Air 13,Electronics,998.93,4,8248,Chicago,Debit Card
f3b06106-30cb-4c01-b49a-7c3de3e0e48f,2024-07-05,Noise Cancelling Headphones,Electronics,187.24,3,8284,Chicago,Credit Card
3fe16b2e-86ad-4a7b-88d7-273dfd2756c6,2024-08-16,Smartwatch,Electronics,2011.1,4,9782,New York,Credit Card
950332f5-a54d-475a-8aa9-5e49cb126943,2024-07-13,Wireless Mouse,Electronics,149.51,1,1578,Shanghai,PayPal
f3393d84-1949-4c84-ad3f-bcd09ed1a0fe,2023-08-17,Smartwatch,Electronics,2272.22,1,2409,Vancouver,PayPal
f954e7d6-b1fe-4dc3-a4d8-f6fc5a1e529e,2024-02-13,Laptop Air 13,Electronics,1198.06,2,7567,Mexico City,Apple Pay
0319c3f7-c635-4674-a2b2-402ce2153e08,2023-01-07,Backpack Travel,Accessories,471.84,1,5676,New York,Cash
6610dc30-8426-47e7-82c2-5e27de724471,2024-01-12,Water Bottle,Accessories,1436.65,1,8917,Toronto,Cash
57257128-5844-48ae-8d10-85a4835cfeaa,2024-10-27,Water Bottle,Accessories,2143.59,3,2938,Mexico City,Apple Pay
29242a25-9ec9-4ced-92ef-8b4094d1a60b,2024-10-31,Office Chair,Furniture,1848.0,2,3778,Mexico City,Credit Card
97b2a5f5-5e04-4b0e-a14c-975517a6f46f,2024-05-26,Office Chair,Furniture,717.84,4,9760,Mexico City,Credit Card
34e8c7d9-a68c-4c95-9f43-917726aa4737,2024-09-28,Office Chair,Furniture,2372.96,4,6876,Vancouver,PayPal
e6d333ed-908e-43b2-8651-69d125df54f7,2023-04-24,Coffee Maker,Home,107.25,4,2971,Chicago,PayPal
4ea2b641-bd91-4a66-98d7-99a7126a6ae6,2023-12-08,Noise Cancelling Headphones,Electronics,795.88,1,4459,Toronto,Apple Pay
ec0b5085-8763-4e77-badc-6f43a634d098,2023-04-10,Standing Desk,Furniture,969.43,1,4572,Toronto,Debit Card
144e5271-2465-4661-9ffb-012ff44f2b44,2023-09-15,Smartwatch,Electronics,1043.78,3,3515,New York,Debit Card
ba138ed6-3594-4d47-957d-f52454368047,2023-05-11,Water Bottle,Accessories,1468.46,2,1719,Chicago,Apple Pay
010b5545-e397-4b06-b609-445f207da39e,2024-11-13,Laptop Pro 15,Electronics,1260.82,1,7410,Chicago,Debit Card
d06b7c37-f906-45b8-abbe-4976607e4789,2023-05-24,Backpack Travel,Accessories,1243.48,1,1943,New York,Apple Pay
8fcfa60c-2b83-48ba-9e78-b7df417ab66b,2023-01-30,Noise Cancelling Headphones,Electronics,1890.25,3,3426,Shanghai,PayPal
0f0aa299-a750-4a7a-9703-0d5274f9d7a3,2024-03-09,Standing Desk,Furniture,188.47,3,2936,Shanghai,Apple Pay
dd385a10-f7a3-4ba2-95f4-c48fc87944c9,2024-08-23,Laptop Air 13,Electronics,2290.1,2,6294,New York,Credit Card
b3f5a531-d10c-4b1c-86df-8e130cdb267a,2023-06-16,Smartwatch,Electronics,1195.66,2,6762,Toronto,Cash
f3ce624c-fcbd-421e-9b33-03c5f32fc8a3,2023-07-14,Wireless Mouse,Electronics,1274.69,4,9036,Shanghai,Debit Card
39c16f9b-788f-48c9-b6bf-1ea3dc52bc64,2024-05-04,Laptop Air 13,Electronics,1929.01,2,9589,New York,Cash
e100b2bf-ce64-45b0-9cd5-a63cbfac12ae,2024-07-12,Noise Cancelling Headphones,Electronics,900.63,3,3809,Vancouver,Debit Card
ec180c08-9aa4-4673-b951-b574dd4324c5,2024-01-21,Noise Cancelling Headphones,Electronics,2437.05,4,9197,Vancouver,Apple Pay
f036c8b0-d350-4c5d-b976-ae2a41f0e946,2023-07-04,Laptop Air 13,Electronics,359.27,4,6469,Chicago,PayPal
bfa09ccb-1ecf-4494-95cc-b3c760271b72,2024-07-08,Smartwatch,Electronics,1805.1,3,6914,Vancouver,Apple Pay
9f36e954-0a3c-4625-bff6-ba1b32a76fbf,2024-10-27,Standing Desk,Furniture,2207.77,4,4819,Mexico City,PayPal
34574213-a556-4b83-baec-5d00b6d9e4be,2023-07-17,Noise Cancelling Headphones,Electronics,457.83,1,6292,New York,PayPal
d6c4ec25-e75d-48bc-8448-83e53404cd39,2024-06-03,Office Chair,Furniture,471.21,1,2465,Mexico City,Debit Card
78ca3e04-6a60-4549-a4d8-8b3c7d59e245,2023-11-02,Wireless Mouse,Electronics,1969.86,1,5886,Vancouver,Credit Card
5ad64f58-9434-4ffa-aace-445514674377,2023-03-20,Smartwatch,Electronics,871.0,2,8713,New York,Apple Pay
2f6017d9-38e2-44c5-85cd-9329a6defec3,2024-06-18,Noise Cancelling Headphones,Electronics,893.69,4,1784,Vancouver,Cash
778c2712-9677-4f84-8c8f-5566e9087537,2023-06-16,Coffee Maker,Home,1270.74,2,3849,Vancouver,Debit Card
241d6ab7-18a7-4088-9102-ea14fe5bf18c,2023-07-28,Wireless Mouse,Electronics,1252.22,3,8252,New York,Apple Pay
66352298-0f29-4b09-abde-3697a7c8f87b,2023-09-30,Standing Desk,Furniture,1512.68,4,2930,Toronto,Apple Pay
a716cdda-c345-4012-af2d-f317c4bc940c,2023-03-11,Backpack Travel,Accessories,1661.85,1,8667,New York,PayPal
a4bab7f7-1f54-405a-b39d-3b418927085a,2023-10-17,Backpack Travel,Accessories,234.83,3,5914,Mexico City,Apple Pay
a505c43e-90e0-40f4-8150-d14fd5dbc52f,2023-10-10,Wireless Mouse,Electronics,145.54,1,3446,Toronto,Debit Card
40af7806-146e-488e-a0ff-cd14792d75a8,2023-04-23,Laptop Air 13,Electronics,792.45,3,9208,Shanghai,PayPal
d4616aa3-8d77-47e4-a7fc-84a57862dc2d,2023-03-14,Backpack Travel,Accessories,650.2,4,8315,Vancouver,Cash
d6a6d2a6-bcaf-4dd1-9e18-5fd572ee5728,2024-06-24,Laptop Pro 15,Electronics,1270.09,1,2538,Shanghai,Credit Card
cd4ea124-8cc0-46be-895b-f49c6b024811,2024-09-18,Office Chair,Furniture,1684.78,2,5118,Vancouver,PayPal
a5c7b6fb-b2dc-448c-a8bb-336238d2c714,2023-08-10,Noise Cancelling Headphones,Electronics,1611.58,2,6830,Shanghai,PayPal
efabac74-26da-4ee1-a673-1cac7d127ecd,2024-01-19,Water Bottle,Accessories,1032.28,4,9732,Toronto,PayPal
ab976065-bdc8-4d02-830e-e6d2faab29af,2023-11-29,Wireless Mouse,Electronics,1445.6,3,7367,New York,Cash
d025c141-1d0b-4fce-8b9c-f3a08b0afcb6,2023-01-21,Laptop Air 13,Electronics,1777.09,1,3924,Vancouver,Apple Pay
2f0da2b6-81a5-49fd-b025-8b7b4c9e4e30,2024-06-27,Office Chair,Furniture,1172.17,1,1183,Toronto,PayPal
afe663f2-6674-47bc-9ca9-28b964efdb56,2023-03-06,Standing Desk,Furniture,1488.52,1,5942,Toronto,Credit Card
6e07ffb5-8d41-4783-963f-3fd596695e58,2023-08-04,Laptop Air 13,Electronics,2397.87,2,3294,Vancouver,Cash
add37bad-fc39-4e6a-aae0-fd56af708e4a,2023-04-07,Coffee Maker,Home,907.9,1,9990,Shanghai,PayPal
fbfc0894-822e-40ae-94c8-9b6df25738aa,2024-10-19,Laptop Air 13,Electronics,932.86,1,7958,Mexico City,Credit Card
357c1e26-297a-4eeb-b8af-c8a0b8d5821d,2023-08-06,Wireless Mouse,Electronics,1078.01,1,2297,New York,Apple Pay
46ffd2ee-2255-44d3-b5e6-809df78f6fe2,2023-02-08,Coffee Maker,Home,64.7,3,9728,Vancouver,Debit Card
37a54c5f-6797-4a91-b1ec-8826848e0b48,2023-10-27,Wireless Mouse,Electronics,408.38,4,3683,New York,Apple Pay
02be4ec7-06cc-4b63-9008-240b256fd383,2023-11-30,Laptop Pro 15,Electronics,1265.36,2,4202,New York,Apple Pay
26d5b035-f77a-47ce-a4b5-48b2282ee0a4,2024-02-17,Water Bottle,Accessories,898.71,1,6725,Shanghai,PayPal
5d2d02bc-a61e-48e5-9863-ba8529dd807c,2024-02-28,Noise Cancelling Headphones,Electronics,1638.05,2,5459,Toronto,PayPal
e8d56b3f-9efc-442d-8f81-9149575d3660,2023-04-19,Backpack Travel,Accessories,2141.65,2,6313,Mexico City,Apple Pay
9374c025-fe58-4733-8f8c-65ae99635021,2023-01-30,Laptop Pro 15,Electronics,485.93,1,6160,Mexico City,Debit Card
5c0242b4-9f23-484a-9d2a-c7c07c866423,2023-04-22,Smartwatch,Electronics,373.31,1,2009,Toronto,Apple Pay
94f4438c-7148-4bd4-a4dd-8796ac554b4e,2023-10-06,Office Chair,Furniture,14.93,3,2536,Mexico City,PayPal
9100bbfc-9bc6-416c-9a45-4f0d91262186,2023-02-03,Smartwatch,Electronics,348.55,1,5121,Shanghai,PayPal
9c0b502f-4c6e-4277-82d6-25c99349eb45,2024-05-31,Noise Cancelling Headphones,Electronics,109.02,2,9282,Mexico City,Debit Card
52736b47-7f4a-4c70-8400-2d6d7b034256,2023-07-28,Laptop Pro 15,Electronics,688.01,4,8200,Mexico City,Debit Card
87de61aa-a1b9-4b10-ba61-df37ff2ffd75,2024-04-14,Smartwatch,Electronics,500.94,2,7878,New York,Credit Card
fd0997e7-f98b-4de9-abc7-bb372aaef560,2023-02-07,Coffee Maker,Home,940.45,1,8533,Shanghai,Cash
a8947e39-0cbc-49e6-ba08-a3847fcc9ec3,2023-07-02,Coffee Maker,Home,2467.83,2,9242,New York,Cash
99736cf5-4007-4e2d-b86c-ed17435a344d,2023-06-24,Standing Desk,Furniture,1246.27,1,1391,New York,Credit Card
6ad1be91-3bf9-4dbc-a4f4-05619810d22e,2023-05-04,Coffee Maker,Home,745.98,2,6357,New York,Cash
bdeb1466-8e31-4a31-b2c4-e453b5bc390e,2023-06-21,Office Chair,Furniture,2201.26,1,1380,Shanghai,PayPal
29ca664f-2624-43cc-9b2e-4d92d6135902,2024-01-29,Office Chair,Furniture,1422.13,4,6332,Mexico City,Credit Card
29a360aa-d9fc-43e2-bb80-d4e6dd473bf0,2024-07-29,Smartwatch,Electronics,2485.08,2,4032,Mexico City,Credit Card
29bcb546-485c-43a2-b08f-98a9cb114766,2024-01-30,Laptop Pro 15,Electronics,1964.78,4,1200,Toronto,Credit Card
021c9bd0-bd95-495b-bb3b-87fca3e76051,2023-03-02,Smartwatch,Electronics,126.26,1,3002,Shanghai,Cash
078b968f-0c49-4023-9887-af7ed574f4e7,2023-10-24,Wireless Mouse,Electronics,1168.82,2,8228,Vancouver,PayPal
ac1ed3b6-55d9-4c4b-adb4-ea963abcc4e9,2024-11-30,Water Bottle,Accessories,1264.85,4,9163,Vancouver,Credit Card
506125dc-b051-48e0-b4fd-4a1cf35d8102,2024-05-14,Coffee Maker,Home,1162.25,3,2201,New York,Credit Card
b4fa03c1-ba5d-45f5-be3f-42127ce0e7bc,2024-11-29,Wireless Mouse,Electronics,2379.07,4,5098,Mexico City,PayPal
3bbd3c2d-0218-43e6-9170-9eb7b547a274,2024-08-18,Office Chair,Furniture,178.98,2,2090,New York,Apple Pay
d4548d06-bc83-4f03-893d-742f2bf9c165,2023-12-15,Laptop Air 13,Electronics,754.21,2,3814,Toronto,Credit Card
cb995ec0-5ebc-404d-b55f-95fc8b40efd6,2024-04-20,Coffee Maker,Home,946.43,3,2007,Toronto,Debit Card
a4abd79f-5b8e-4ca8-8048-064c8a1abbcb,2024-01-31,Laptop Air 13,Electronics,454.0,4,7412,Toronto,Cash
237771f3-9cb5-4500-b4e0-d59b84a0d2dc,2023-01-08,Standing Desk,Furniture,298.31,4,2904,Toronto,Cash
0f159352-62e1-40a0-8841-810100d2e262,2023-11-09,Laptop Pro 15,Electronics,1991.72,3,7487,New York,Cash
f0e7e528-bb18-4ac8-b34a-a4dc3e2b62f0,2024-03-28,Coffee Maker,Home,437.07,3,4816,Shanghai,Cash
e29478e7-f211-4161-84e0-58e8485bb762,2024-05-11,Backpack Travel,Accessories,2200.09,1,6731,Chicago,Debit Card
7d789a6a-6d95-4765-9894-e7877c2948a1,2024-10-08,Wireless Mouse,Electronics,1132.58,1,7510,New York,PayPal
8b739769-6754-48fb-84b8-232f17057f79,2023-03-01,Smartwatch,Electronics,212.4,1,9645,Toronto,Apple Pay
f130c1aa-6b82-4f55-9887-fe1224b55cc4,2024-02-21,Laptop Pro 15,Electronics,573.5,2,4489,Mexico City,Apple Pay
c1966677-8d55-4cf4-8cb0-632683743915,2024-06-23,Wireless Mouse,Electronics,2141.25,1,8946,Shanghai,PayPal
d990ebf3-56b2-403b-aeff-69b83b3a7e10,2024-05-02,Noise Cancelling Headphones,Electronics,1502.19,3,3018,New York,Debit Card
692bbd0f-e1a8-45e1-896f-a869ce77fa89,2023-07-27,Coffee Maker,Home,1381.1,3,6313,Chicago,Cash
ba0e60af-a23c-433e-b2fc-e62bb8cb8f5e,2024-09-03,Water Bottle,Accessories,1723.33,2,1397,Toronto,Debit Card
fc7f7dd2-56ac-4d5c-9ec4-fb13d85cbc31,2023-07-24,Laptop Air 13,Electronics,147.54,1,6479,Shanghai,Credit Card
21378fa0-ca39-42d0-ab63-eb7462f78928,2023-06-08,Smartwatch,Electronics,1601.41,4,1558,Vancouver,Debit Card
c4252bd0-b2f5-4355-b711-11e57eca3012,2024-06-13,Laptop Pro 15,Electronics,460.07,3,2859,Vancouver,Apple Pay
4cb3265e-e853-4eb5-a4e4-c29dff6bcd3f,2023-03-04,Laptop Air 13,Electronics,726.54,2,6944,Chicago,Credit Card
050413c8-ef55-422d-88a3-48816d84b490,2023-01-14,Smartwatch,Electronics,1206.42,4,3449,Vancouver,Debit Card
b7ab9190-7002-449d-9d1e-17c4ee0e072e,2023-05-21,Office Chair,Furniture,210.23,4,3999,Shanghai,Apple Pay
443a99f0-7e3d-4ca9-9646-760484f97157,2023-09-28,Office Chair,Furniture,2330.38,2,1323,Vancouver,Apple Pay
28c4fbe4-0bef-4824-98dc-3293647ac319,2023-01-08,Laptop Air 13,Electronics,1577.28,2,7214,Toronto,Cash
73f4c711-eee8-4d35-b95f-de035c20b572,2024-04-08,Standing Desk,Furniture,198.68,4,5724,Toronto,PayPal
9fcaebe6-2446-4d62-b54e-60b2d6213327,2024-04-12,Backpack Travel,Accessories,1620.3,1,4580,Shanghai,Cash
76158540-1faa-4427-be00-343485202691,2024-03-09,Laptop Air 13,Electronics,1551.02,1,9429,New York,Cash
a7773619-9c10-4bc5-aaa5-2e7cdaa186d9,2023-11-07,Smartwatch,Electronics,855.92,2,2339,Toronto,Credit Card
8bc75ca0-60a1-4ffa-bef0-6b9d29ea604e,2023-09-11,Wireless Mouse,Electronics,1379.52,3,5246,Toronto,Debit Card
58e56fa1-4388-45a2-95ee-9f15df212bf3,2024-04-25,Water Bottle,Accessories,1657.22,2,5281,Toronto,Cash
db8eb29c-28dc-4c73-b574-0bdac6a29702,2023-04-09,Noise Cancelling Headphones,Electronics,1426.03,2,4581,New York,Debit Card
3e95aadb-cd0f-429e-9ea3-7fa86ee0dcbc,2023-10-04,Office Chair,Furniture,1435.97,2,2318,Toronto,Apple Pay
2df6954e-bcd1-4ff3-9bd9-666172c2cf8e,2023-03-17,Laptop Pro 15,Electronics,2030.36,3,8138,New York,PayPal
b909194a-b0d9-49d9-a38e-751218743e75,2023-07-13,Wireless Mouse,Electronics,2486.37,4,6231,New York,PayPal
ada2933b-ca0e-4a2f-a994-20446db6219c,2024-06-27,Laptop Pro 15,Electronics,1987.72,2,9594,Vancouver,Apple Pay
e534fd3b-07e8-489f-a38e-685c17b7e5f0,2023-09-01,Office Chair,Furniture,2007.38,1,4684,Mexico City,Apple Pay
68ef9df9-d200-4e8a-a149-04e13e5a8af3,2023-03-20,Water Bottle,Accessories,341.08,3,9908,Mexico City,Cash
5bc30d0a-82f2-4131-a79d-1ae18a9e98fa,2024-06-23,Water Bottle,Accessories,68.07,3,7427,Chicago,Apple Pay
950a5115-33d4-4fe4-821f-f019115a2d82,2024-08-21,Noise Cancelling Headphones,Electronics,2263.58,2,8200,Toronto,Apple Pay
98c176a6-33ec-421a-86b9-b0d05dde0e76,2024-04-15,Office Chair,Furniture,308.16,2,4010,Chicago,PayPal
bc444e5f-cbb1-4e56-a129-f0f8cfe7a164,2024-01-23,Laptop Pro 15,Electronics,1389.06,2,2470,New York,Debit Card
8462549b-d892-45af-8142-527c4087fef2,2023-03-15,Laptop Pro 15,Electronics,1642.93,2,6649,Vancouver,PayPal
368aab08-6014-4ebb-9723-7e1af25d3ad8,2024-10-15,Laptop Air 13,Electronics,419.48,1,2769,New York,Debit Card
56a11761-75f8-4f12-8f08-6b9932dd21b9,2024-08-12,Coffee Maker,Home,508.39,3,8626,Shanghai,Apple Pay
87c3ca85-54a5-46a9-b16e-dc3bd83c257d,2023-09-18,Smartwatch,Electronics,2187.08,1,7080,New York,Credit Card
6a7bb50b-bc31-41ed-b87b-bcc8c5086278,2023-01-07,Smartwatch,Electronics,2407.91,2,3097,Mexico City,Cash
d243c016-cf13-4bde-8a8e-6b027194ebd4,2024-04-23,Backpack Travel,Accessories,1824.95,4,1234,Chicago,Apple Pay
510615ab-ff7d-423c-89cb-c0b4c0714051,2024-04-25,Laptop Air 13,Electronics,2286.37,1,3406,Toronto,Cash
34c71283-a106-41d6-a33f-d0b6738f18c3,2024-01-08,Wireless Mouse,Electronics,2114.11,4,2000,Chicago,Cash
3fdb2749-a53a-4d40-8632-55bf78037dd1,2024-06-14,Water Bottle,Accessories,1596.21,2,4983,Mexico City,Debit Card
720d8845-d0a7-4105-9fa3-d88ca9231851,2024-07-21,Standing Desk,Furniture,1101.27,3,1770,Shanghai,Apple Pay
21ae7ee3-2da1-480d-bb1e-275b6ee5c8b9,2024-05-05,Noise Cancelling Headphones,Electronics,371.83,2,8933,Vancouver,Debit Card
b7add06c-0c99-43df-9075-27dc635fc66e,2023-02-03,Office Chair,Furniture,1744.41,3,1771,Shanghai,Apple Pay
a6aa3a7e-0800-466c-a923-f48aa6c6cb35,2024-06-26,Water Bottle,Accessories,482.99,4,7281,Chicago,Debit Card
6feaafad-772c-4940-8988-dcddec24b430,2024-03-28,Laptop Air 13,Electronics,1434.21,2,2772,Shanghai,Credit Card
a6a5a34b-738c-4c77-8812-c8c31ee99252,2024-08-20,Laptop Air 13,Electronics,626.45,4,8689,Toronto,Credit Card
8db6dc97-63cd-43d7-b483-ab35cd24c461,2024-09-10,Smartwatch,Electronics,402.95,4,5461,Vancouver,Apple Pay
e732be3a-69a9-4cc1-9dcc-e6704e69633e,2024-04-16,Office Chair,Furniture,742.07,4,1523,Vancouver,Apple Pay
8e815642-db02-46c7-a8e8-fb53cf40e269,2023-03-13,Coffee Maker,Home,368.21,2,1132,Chicago,Debit Card
f1408321-9a43-412d-883a-cab21191cbb8,2023-07-09,Noise Cancelling Headphones,Electronics,1566.01,4,7554,New York,Apple Pay
f88a8cfc-9d07-4722-a2e0-7b4ef7c33788,2024-09-23,Wireless Mouse,Electronics,1764.55,3,4866,Shanghai,Debit Card
1332866f-65a5-409f-8292-4a5bb0ebbf3f,2023-09-11,Wireless Mouse,Electronics,931.54,1,5445,New York,PayPal
6c15797d-9ab5-412d-aa3b-d6bd8f137df5,2024-06-05,Noise Cancelling Headphones,Electronics,11.84,2,9414,Toronto,Cash
29654843-79b1-4a00-b5d9-fe7112a3f236,2023-12-22,Office Chair,Furniture,211.16,4,8272,Toronto,Credit Card
c6a3566e-efb4-434c-aaa3-1fd3c7d4b717,2023-03-12,Water Bottle,Accessories,1767.04,2,7402,Chicago,Credit Card
8ca4e682-aef6-4570-968f-7e4772ebfb72,2023-12-07,Laptop Pro 15,Electronics,1163.64,2,6373,New York,Credit Card
d88a1379-0728-4207-b093-9744d3dd97d8,2024-03-12,Smartwatch,Electronics,359.07,3,5486,Toronto,Apple Pay
67bf148c-7ca1-492f-a683-502ba2140996,2023-02-03,Wireless Mouse,Electronics,1447.63,2,7506,Shanghai,PayPal
e77a0596-d7cb-46e1-8ce3-bd7dfd34b0bb,2024-03-25,Smartwatch,Electronics,174.08,4,9370,New York,Cash
791b102d-57ca-4927-a0c4-4b0e3db23787,2024-01-18,Office Chair,Furniture,1249.8,2,4300,Mexico City,Debit Card
e62d73f9-3433-4676-9216-43f9e0ee5774,2024-06-28,Laptop Air 13,Electronics,120.49,4,7634,Shanghai,PayPal
60f9aafe-8b53-4b94-a5a4-16afc622ea5f,2023-09-22,Water Bottle,Accessories,2177.18,3,3098,Chicago,Apple Pay
403c7c2a-d6f8-4776-88f4-411e5307fd28,2023-12-09,Water Bottle,Accessories,1263.8,2,6763,Toronto,Apple Pay
0504689e-5391-4e51-8e39-37ef5768f75d,2024-03-08,Backpack Travel,Accessories,1783.28,1,6343,Toronto,Cash
a3a1811d-cf8a-488e-afa3-196db7c809a9,2023-01-16,Noise Cancelling Headphones,Electronics,2259.84,3,7473,Mexico City,Debit Card
ca2eab35-548b-40f4-a66f-2d4cd1a391e8,2024-03-02,Backpack Travel,Accessories,807.48,1,9047,Mexico City,Credit Card
feeb9a2c-8919-4ee6-a368-3d58f0bc5d82,2024-02-10,Backpack Travel,Accessories,2113.13,2,4097,Mexico City,PayPal
15533416-9890-453f-921a-c346f723ec24,2024-02-02,Noise Cancelling Headphones,Electronics,964.23,4,5974,New York,Cash
7a75e026-764d-48bb-98a4-39c9967d0702,2024-09-20,Laptop Air 13,Electronics,2220.92,3,9730,Chicago,Credit Card
4c72ac74-2cdd-4de5-8591-0609df04dcae,2023-10-11,Office Chair,Furniture,100.09,2,9952,Shanghai,Debit Card
35a1b430-b192-4006-bc64-664545ef917b,2023-09-01,Laptop Air 13,Electronics,352.01,2,6475,Vancouver,PayPal
5d18ca4c-f36e-4cbc-be99-10f0684be755,2024-11-03,Coffee Maker,Home,61.61,3,6500,Vancouver,Apple Pay
bcff1d75-06ee-46fb-8e72-274310d848e1,2023-12-28,Laptop Air 13,Electronics,948.75,4,4400,New York,Debit Card
f3963e4d-21ed-45fa-b450-514e76174660,2023-07-23,Water Bottle,Accessories,1847.43,1,3032,Vancouver,Debit Card
919e986d-e023-4a19-949c-a68a9451ba8b,2023-04-01,Standing Desk,Furniture,1877.02,3,9566,Mexico City,Apple Pay
5b4ce2fe-4f92-4c1d-9ca3-9cdcd73179d8,2023-03-03,Noise Cancelling Headphones,Electronics,839.08,3,3386,Chicago,Debit Card
961d7b1a-a364-4e33-ab25-de43e0785e0b,2024-10-09,Laptop Pro 15,Electronics,1169.49,2,4384,Shanghai,Apple Pay
ed39b1bf-f0b4-408f-876a-ef20ef13e2ca,2024-09-02,Laptop Pro 15,Electronics,1806.59,1,7162,Shanghai,Cash
029c41a8-c260-4369-b455-2620557c1fef,2023-01-21,Laptop Pro 15,Electronics,332.74,3,6744,Mexico City,Credit Card
a85b590f-a230-4d0a-983d-878292a29ee0,2024-05-24,Coffee Maker,Home,581.94,3,6895,Toronto,Apple Pay
eabf0ba3-4df7-41a6-b722-05e503678169,2024-02-09,Laptop Pro 15,Electronics,2200.74,2,7296,Mexico City,PayPal
9a461c6f-5f17-416a-90e6-76bfcf0353e9,2023-06-24,Laptop Air 13,Electronics,1618.4,2,1135,Vancouver,PayPal
479ffed6-5110-4873-ae2e-444c7efc4c58,2023-04-12,Wireless Mouse,Electronics,2119.66,4,2756,Vancouver,Debit Card
2e32d386-5122-48fb-a447-a5d522710787,2024-12-01,Smartwatch,Electronics,2384.35,1,4663,Vancouver,Credit Card
7eaed9d1-c0ea-48c6-9096-6b24fb74893d,2023-06-21,Noise Cancelling Headphones,Electronics,826.97,4,1762,New York,Apple Pay
5bda7bb1-c037-434d-bd59-53e677d5e582,2024-06-15,Standing Desk,Furniture,768.0,3,8046,Chicago,Cash
0b341e3d-f92b-4050-8f43-22b8dff5560f,2023-09-05,Coffee Maker,Home,624.08,1,9131,Shanghai,Credit Card
7de6c759-884f-45b2-9320-5960281b8d84,2023-05-04,Laptop Pro 15,Electronics,2209.6,1,3639,New York,Cash
94d5df67-9984-4f7b-8d73-5974214880af,2024-01-08,Water Bottle,Accessories,1931.52,2,1054,Chicago,Cash
59a955fd-c164-423c-a323-a4fe86fbd073,2023-09-24,Coffee Maker,Home,1048.42,1,8829,New York,Debit Card
2bb46ca7-2a05-47de-998d-6a5fc7416d76,2023-03-15,Backpack Travel,Accessories,736.68,4,9566,Mexico City,Credit Card
ea70701e-b6f4-4351-9b40-65619078129c,2024-07-15,Wireless Mouse,Electronics,2402.43,2,9481,Shanghai,Apple Pay
513ff512-0b98-4b6d-8ed1-e0c12347f0e0,2024-11-10,Standing Desk,Furniture,797.21,4,6249,Toronto,Apple Pay
838739cc-4407-4774-8960-d2cede2d6470,2024-02-26,Standing Desk,Furniture,1315.48,2,4053,Vancouver,Apple Pay
5ddc5dba-57fb-4804-bf9a-011c7557e832,2024-06-20,Office Chair,Furniture,2396.83,2,4664,Vancouver,Debit Card
6e2b1c5e-19ff-4be1-9213-6c4ac35aa3b1,2023-04-23,Standing Desk,Furniture,2007.34,1,8627,New York,Apple Pay
7c8df62e-a5fa-46c5-b3ff-f30ad7cef7b0,2023-02-21,Noise Cancelling Headphones,Electronics,642.98,4,2872,Vancouver,Debit Card
043d4943-13bb-4bd9-b5d8-9e9d75e4fc34,2024-03-07,Office Chair,Furniture,1170.81,1,5318,New York,Debit Card
273ec0e7-4c85-4b32-a425-09a1de827ae2,2023-08-21,Wireless Mouse,Electronics,1024.65,1,4606,Shanghai,PayPal
bf169e39-52f4-4398-a8ad-f08d881a1026,2023-10-07,Wireless Mouse,Electronics,1159.2,1,5659,New York,Apple Pay
30d867d3-7ee8-4e80-bfd2-a1ad9636871d,2023-07-14,Laptop Pro 15,Electronics,960.37,4,9713,New York,PayPal
3b18d2d1-ab9a-41b1-b9c7-82a8081b1f63,2024-07-02,Laptop Air 13,Electronics,370.13,1,8481,Chicago,Cash
238ec168-a4fb-4861-8015-ad8c45b124d2,2023-06-19,Wireless Mouse,Electronics,2301.06,3,6845,Shanghai,Apple Pay
fc77f210-e231-4bc1-a832-ddcdc02d695d,2024-11-28,Laptop Air 13,Electronics,2151.05,4,5828,Vancouver,Debit Card
f574a7f8-cff0-4eeb-a78f-4f60d7a6ba5e,2024-09-21,Coffee Maker,Home,1532.88,2,3309,Shanghai,Cash
d9698ed9-370c-4d34-a2e1-0a3301772d07,2024-07-29,Standing Desk,Furniture,50.12,3,3248,Toronto,Cash
55c818a8-060f-496d-b6f5-4ef7890f5f70,2024-05-22,Laptop Air 13,Electronics,1531.38,1,8298,Shanghai,Apple Pay
83869226-710e-4de2-94e5-7dce45a13ade,2024-08-05,Standing Desk,Furniture,1111.29,2,6819,Mexico City,Debit Card
cfc45236-1a18-4ec1-808d-33c88efcbd73,2023-09-24,Water Bottle,Accessories,1630.36,2,6789,Toronto,Apple Pay
27884ab6-32fb-4896-8684-c3a06bd0aa50,2023-11-19,Smartwatch,Electronics,2209.67,3,3200,New York,Cash
c6c5ede1-33a1-4016-8d7c-50032a5d9a7c,2024-01-30,Backpack Travel,Accessories,18.73,1,8266,New York,PayPal
